record_id,source,source_id,title,year,doi,url,removal_type,removal_reason,review_group_id,retained_record_id
ACM Digital Library::3581644.3581649,ACM Digital Library,3581644.3581649,Intent-Based Decentralized Orchestration for Green Energy-Aware Provisioning of Fog-Native Workflows,2023,,,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0037,Scopus::2-s2.0-85143910205
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9964993,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9964993,Intent-based Decentralized Orchestration for Green Energy-aware Provisioning of Fog-native Workflows,2022,10.23919/cnsm55787.2022.9964993,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9964993,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0037,Scopus::2-s2.0-85143910205
DBLP::journals/iotj/KaurGKAA20,DBLP,journals/iotj/KaurGKAA20,KEIDS: Kubernetes-Based Energy and Interference Driven Scheduler for Industrial IoT in Edge-Cloud Ecosystem.,2020,10.1109/jiot.2019.2939534,https://dblp.org/rec/journals/iotj/KaurGKAA20,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0038,Scopus::2-s2.0-85084917974
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8825476,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8825476,KEIDS: Kubernetes-Based Energy and Interference Driven Scheduler for Industrial IoT in Edge-Cloud Ecosystem,2020,10.1109/jiot.2019.2939534,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8825476,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0038,Scopus::2-s2.0-85084917974
DBLP::conf/ucc/GhafouriKBSGD22,DBLP,conf/ucc/GhafouriKBSGD22,Mobile-Kube: Mobility-aware and Energy-efficient Service Orchestration on Kubernetes Edge Servers.,2022,10.1109/ucc56403.2022.00019,https://dblp.org/rec/conf/ucc/GhafouriKBSGD22,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0039,Scopus::2-s2.0-85144946708
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10061810,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10061810,Mobile-Kube: Mobility-aware and Energy-efficient Service Orchestration on Kubernetes Edge Servers,2022,10.1109/ucc56403.2022.00019,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10061810,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0039,Scopus::2-s2.0-85144946708
DBLP::conf/icc/ChavesMMCSSBCRS26,DBLP,conf/icc/ChavesMMCSSBCRS26,NeuroScaler: Towards Energy-Optimal Autoscaling for Container-Based Services.,2026,10.1109/icc59461.2026.11587459,https://dblp.org/rec/conf/icc/ChavesMMCSSBCRS26,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0040,Scopus::2-s2.0-105045422668
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11587459,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11587459,NeuroScaler: Towards Energy-Optimal Autoscaling for Container-Based Services,2026,10.1109/icc59461.2026.11587459,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11587459,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0040,Scopus::2-s2.0-105045422668
DBLP::conf/ccgrid/RaithRDCMFND24,DBLP,conf/ccgrid/RaithRDCMFND24,Opportunistic Energy-Aware Scheduling for Container Orchestration Platforms Using Graph Neural Networks.,2024,10.1109/ccgrid59990.2024.00042,https://dblp.org/rec/conf/ccgrid/RaithRDCMFND24,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0041,Scopus::2-s2.0-85207906604
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10701405,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10701405,Opportunistic Energy-Aware Scheduling for Container Orchestration Platforms Using Graph Neural Networks,2024,10.1109/ccgrid59990.2024.00042,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10701405,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0041,Scopus::2-s2.0-85207906604
ACM Digital Library::10.1145/3297280.3297295,ACM Digital Library,10.1145/3297280.3297295,Oversubscribing micro-clouds with energy-aware containers scheduling,2019,10.1145/3297280.3297295,https://doi.org/10.1145/3297280.3297295,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0042,Scopus::2-s2.0-85065671411
DBLP::conf/sac/MendesSV19,DBLP,conf/sac/MendesSV19,Oversubscribing micro-clouds with energy-aware containers scheduling.,2019,10.1145/3297280.3297295,https://dblp.org/rec/conf/sac/MendesSV19,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0042,Scopus::2-s2.0-85065671411
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9652084,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9652084,PerfSim: A Performance Simulator for Cloud Native Microservice Chains,2023,10.1109/tcc.2021.3135757,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9652084,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0043,Scopus::2-s2.0-85121842188
arXiv::2103.08983,arXiv,2103.08983,PerfSim: A Performance Simulator for Cloud Native Microservice Chains,2021,10.1109/tcc.2021.3135757,https://arxiv.org/abs/2103.08983,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0043,Scopus::2-s2.0-85121842188
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11044800,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11044800,Power- and Fragmentation-Aware Online Scheduling for GPU Datacenters,2025,10.1109/ccgrid64434.2025.00015,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11044800,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0044,Scopus::2-s2.0-105010817541
arXiv::2412.17484,arXiv,2412.17484,Power- and Fragmentation-aware Online Scheduling for GPU Datacenters,2024,10.1109/ccgrid64434.2025.00015,https://arxiv.org/abs/2412.17484,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0044,Scopus::2-s2.0-105010817541
DBLP::conf/apnoms/KimKK17,DBLP,conf/apnoms/KimKK17,Reliable smart energy IoT-cloud service operation with container orchestration.,2017,10.1109/apnoms.2017.8094152,https://dblp.org/rec/conf/apnoms/KimKK17,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0045,Scopus::2-s2.0-85040595328
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8094152,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8094152,Reliable smart energy IoT-cloud service operation with container orchestration,2017,10.1109/apnoms.2017.8094152,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8094152,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0045,Scopus::2-s2.0-85040595328
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9296769,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9296769,SDN Enhanced Resource Orchestration of Containerized Edge Applications for Industrial IoT,2020,10.1109/access.2020.3045563,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9296769,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0046,Scopus::2-s2.0-85098763966
arXiv::1905.12959,arXiv,1905.12959,Orchestrating Service Migration for Low Power MEC-Enabled IoT Devices,2019,10.1109/access.2020.3045563,https://arxiv.org/abs/1905.12959,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0046,Scopus::2-s2.0-85098763966
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10621159,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10621159,ScalO-RAN: Energy-aware Network Intelligence Scaling in Open RAN,2024,10.1109/infocom52122.2024.10621159,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10621159,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0047,Scopus::2-s2.0-85201805636
arXiv::2312.05096,arXiv,2312.05096,ScalO-RAN: Energy-aware Network Intelligence Scaling in Open RAN,2024,,https://arxiv.org/abs/2312.05096,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0047,Scopus::2-s2.0-85201805636
DBLP::conf/jcc/IseMHMM25,DBLP,conf/jcc/IseMHMM25,Scalability and Versatility of Energy-Aware Workload Allocation Optimizer (WAO) on Kubernetes.,2025,10.1109/jcc67032.2025.00011,https://dblp.org/rec/conf/jcc/IseMHMM25,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0048,Scopus::2-s2.0-105016156052
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11124162,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11124162,Scalability and Versatility of Energy-Aware Workload Allocation Optimizer (WAO) on Kubernetes,2025,10.1109/jcc67032.2025.00011,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11124162,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0048,Scopus::2-s2.0-105016156052
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11641670,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11641670,Securing the Future of IoMT in the Post-Quantum Era: An Edge-Native Federated Learning Approach,2026,10.1109/miot.2026.3704922,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11641670,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0049,Scopus::2-s2.0-105047054671
arXiv::2606.14515,arXiv,2606.14515,Securing the Future of IoMT in the Post-Quantum Era: An Edge-Native Federated Learning Approach,2026,,https://arxiv.org/abs/2606.14515,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0049,Scopus::2-s2.0-105047054671
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344169,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344169,Self-adaptive Multi-Access Edge Architectures: A Robotics Case,2025,10.1109/cbdcom68404.2025.00029,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344169,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0050,Scopus::2-s2.0-105033530493
arXiv::2604.13542,arXiv,2604.13542,Self-adaptive Multi-Access Edge Architectures: A Robotics Case,2026,,https://arxiv.org/abs/2604.13542,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0050,Scopus::2-s2.0-105033530493
DBLP::conf/smartcloud/GhafouriAD23,DBLP,conf/smartcloud/GhafouriAD23,Smart-Kube: Energy-Aware and Fair Kubernetes Job Scheduler Using Deep Reinforcement Learning.,2023,10.1109/smartcloud58862.2023.00035,https://dblp.org/rec/conf/smartcloud/GhafouriAD23,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0051,Scopus::2-s2.0-85183320073
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10349157,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10349157,Smart-Kube: Energy-Aware and Fair Kubernetes Job Scheduler Using Deep Reinforcement Learning,2023,10.1109/smartcloud58862.2023.00035,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10349157,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0051,Scopus::2-s2.0-85183320073
ACM Digital Library::10.1145/3731599.3767583,ACM Digital Library,10.1145/3731599.3767583,State Machine Orchestration of an HPC Workflow in Cloud,2025,10.1145/3731599.3767583,https://doi.org/10.1145/3731599.3767583,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0052,Scopus::2-s2.0-105023391565
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11358052,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11358052,State Machine Orchestration of an HPC Workflow in Cloud,2025,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11358052,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0052,Scopus::2-s2.0-105023391565
DBLP::conf/msn/WeiLCZQ22,DBLP,conf/msn/WeiLCZQ22,Towards Energy-efficient Container Data Center: An Online Migratability-aware Orchestrator.,2022,10.1109/msn57253.2022.00100,https://dblp.org/rec/conf/msn/WeiLCZQ22,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0053,Scopus::2-s2.0-85152270159
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10076649,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10076649,Towards Energy-efficient Container Data Center: An Online Migratability-aware Orchestrator,2022,10.1109/msn57253.2022.00100,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10076649,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0053,Scopus::2-s2.0-85152270159
DBLP::conf/icnp/PandaRB21,DBLP,conf/icnp/PandaRB21,pMACH: Power and Migration Aware Container scHeduling.,2021,10.1109/icnp52444.2021.9651911,https://dblp.org/rec/conf/icnp/PandaRB21,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0054,Scopus::2-s2.0-85124190644
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9651911,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9651911,pMACH: Power and Migration Aware Container scHeduling,2021,10.1109/icnp52444.2021.9651911,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9651911,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0054,Scopus::2-s2.0-85124190644
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8717831,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8717831,5G Smart City Vertical Slice,2019,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8717831,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0058,Scopus::2-s2.0-85067021441
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11293056,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11293056,6G Autonomous Radio Access Network Empowered by Artificial Intelligence and Network Digital Twin,2025,10.1631/fitee.2400569,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11293056,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0060,Scopus::2-s2.0-86000378966
Scopus::2-s2.0-105024940970,Scopus,2-s2.0-105024940970,A Capability Improvement Strategy Based on the Integration of Computer Algorithms and Power Data Analysis Components and Microservices,2025,10.1109/incsst64791.2025.11210255,https://www.scopus.com/pages/publications/105024940970?origin=resultslist,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0062,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11210255
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11415783,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11415783,A Case Study for Vulnerable Road Users Protection: Systematic Approach for Managing and Scheduling C-ITS Workloads in Heterogeneous Clusters,2025,10.1109/wf-pst65083.2025.00021,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11415783,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0063,Scopus::2-s2.0-105035596841
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9838376,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9838376,A Cloud Native SLA-Driven Stochastic Federated Learning Policy for 6G Zero-Touch Network Slicing,2022,10.1109/icc45855.2022.9838376,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9838376,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0064,Scopus::2-s2.0-85137263145
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9689034,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9689034,A Cloud Resource Prediction and Migration Method for Container Scheduling,2021,10.1109/tocs53301.2021.9689034,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9689034,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0065,Scopus::2-s2.0-85125042226
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11552043,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11552043,A Cloud-Native Multi-GPU Accelerated Deep Reinforcement Learning Framework for Real-Time Dispatch of Large-Scale Power Systems,2026,10.1109/ceepe69795.2026.11552043,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11552043,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0066,Scopus::2-s2.0-105042927017
arXiv::2502.04039,arXiv,2502.04039,A Cloud-native Agile approach to cyber platform prototyping and integration for astronomy: the ENGAGE SKA case,2025,10.1088/1748-0221/20/07/t07004,https://arxiv.org/abs/2502.04039,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0067,Scopus::2-s2.0-105010563818
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802443,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802443,A Comprehensive Modeling and Scheduling Approach for Allocating Distributed Multi-Robot Software to the Edge/Cloud,2024,10.1109/iros58592.2024.10802443,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802443,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0068,Scopus::2-s2.0-85216490678
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11399335,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11399335,A Comprehensive Survey and Taxonomy of Autoscaling Techniques in Cloud and Edge Environments,2025,10.1109/ictaacs69003.2025.11399335,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11399335,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0069,Scopus::2-s2.0-105035745181
Scopus::2-s2.0-105022715958,Scopus,2-s2.0-105022715958,A Container-Orchestrated Parallel Processing Framework for Efficient Geological Environment Data Analytics,2025,10.1109/hpcc67675.2025.00072,https://www.scopus.com/pages/publications/105022715958?origin=resultslist,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0070,IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11207278
IEEE Xplore::https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568376,IEEE Xplore,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568376,A Container-based Design Methodology for Robotic Applications on Kubernetes Edge-Cloud architectures,2021,10.1109/fdl53530.2021.9568376,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568376,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0071,Scopus::2-s2.0-85118893793
ACM Digital Library::10.1145/3594539,ACM Digital Library,10.1145/3594539,A Design Flow Based on Docker and Kubernetes for ROS-based Robotic Software Applications,2024,10.1145/3594539,https://doi.org/10.1145/3594539,duplicate,Confirmed exact DOI or publication-identity duplicate,EXACT-0072,Scopus::2-s2.0-85204071536
